pincode,state,district,blocks,state_lgd,district_lgd
490042,CHHATTISGARH,DURG,"[""PATAN""]",22,409
491001,CHHATTISGARH,DURG,"[""DURG"",""NA""]",22,409
491107,CHHATTISGARH,DURG,"[""PATAN""]",22,409
491111,CHHATTISGARH,DURG,"[""PATAN"",""PATAH""]",22,409
491221,CHHATTISGARH,DURG,"[""GUNDERDEHI""]",22,409
491221,CHHATTISGARH,BALOD,"[""GUNDERDEHI""]",22,645
491222,CHHATTISGARH,BALOD,"[""GUNDERDEHI""]",22,645
491222,CHHATTISGARH,DURG,"[""GUNDERDEHI""]",22,409
491223,CHHATTISGARH,BALOD,"[""GUNDERDEHI""]",22,645
491223,CHHATTISGARH,DURG,"[""GUNDERDEHI""]",22,409
491225,CHHATTISGARH,BALOD,"[""GUNDERDEHI""]",22,645
491225,CHHATTISGARH,DURG,"[""GUNDERDEHI""]",22,409
491226,CHHATTISGARH,BALOD,"[""BALOD"",""SANJARIBALOD""]",22,645
491227,CHHATTISGARH,BALOD,"[""GURUR""]",22,645
491228,CHHATTISGARH,BALOD,"[""DONDI AWARI"",""BALOD"",""DONDI""]",22,645
491229,CHHATTISGARH,RAJNANDGAON,"[""MANPUR""]",22,408
491331,CHHATTISGARH,DURG,"[""DHAMDHA""]",22,409
491331,CHHATTISGARH,BEMETARA,"[""DHAMDHA""]",22,644
491332,CHHATTISGARH,DURG,"[""BERLA""]",22,409
491332,CHHATTISGARH,BEMETARA,"[""BERLA""]",22,644
491335,CHHATTISGARH,BEMETARA,"[""BEMETARA"",""DHAMDHA"",""BERLA""]",22,644
491336,CHHATTISGARH,KAWARDHA (KABIRDHAM),"[""KAWARDHA""]",22,407
491337,CHHATTISGARH,BEMETARA,"[""NAWAGARH"",""NAWGARH""]",22,644
491338,CHHATTISGARH,BEMETARA,"[""SAJA""]",22,644
491340,CHHATTISGARH,BEMETARA,"[""NANDGHAT""]",22,644
491441,CHHATTISGARH,RAJNANDGAON,"[""DONGARGAON"",""RAJNANDGAON"",""KHAIRAGARH""]",22,408
491444,CHHATTISGARH,RAJNANDGAON,"[""RAJNANDGAON""]",22,408
491445,CHHATTISGARH,RAJNANDGAON,"[""DONGARGARH"",""RAJNANDGAON""]",22,408
491557,CHHATTISGARH,RAJNANDGAON,"[""CHHURIA"",""NA"",""DONGARGARH""]",22,408
491558,CHHATTISGARH,RAJNANDGAON,"[""DONGARGAON"",""CHHURIA""]",22,408
491559,CHHATTISGARH,KAWARDHA (KABIRDHAM),"[""PANDARIA"",""PANDARIYA"",""KAWARDHA""]",22,407
491661,CHHATTISGARH,RAJNANDGAON,"[""DONGARGAON""]",22,408
491665,CHHATTISGARH,RAJNANDGAON,"[""AMBAGARH CHOWK"",""AMBAGARH CHOWKI""]",22,408
491665,CHHATTISGARH,BALOD,"[""AMBAGARH CHOWK"",""AMBAGARH CHOWKI""]",22,645
491666,CHHATTISGARH,RAJNANDGAON,"[""MOHLA""]",22,408
491668,CHHATTISGARH,RAJNANDGAON,"[""AMBAGARH CHOWKI"",""AMBAGARH""]",22,408
491771,CHHATTISGARH,BALOD,"[""DONDI LOHARA"",""DONDILUHARA""]",22,645
491881,CHHATTISGARH,RAJNANDGAON,"[""KHAIRAGARH"",""KHAIRAGARH RAJ""]",22,408
491885,CHHATTISGARH,RAJNANDGAON,"[""CHHUIKHADAN""]",22,408
491888,CHHATTISGARH,DURG,"[""KHAIRAGARH"",""DONDILUHARA"",""GANDAI PANDARIA"",""SAJA"",""CHHUIKHADAN""]",22,409
491993,CHHATTISGARH,BEMETARA,"[""SAJA""]",22,644
491995,CHHATTISGARH,KAWARDHA (KABIRDHAM),"[""KAWARDHA""]",22,407
492001,CHHATTISGARH,RAIPUR,"[""RAIPUR"",""NA""]",22,410
492002,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492003,CHHATTISGARH,RAIPUR,"[""NA""]",22,410
492004,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492005,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492008,CHHATTISGARH,RAIPUR,"[""RAIPUR"",""NA""]",22,410
492009,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492010,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492012,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492013,CHHATTISGARH,RAIPUR,"[""NA""]",22,410
492014,CHHATTISGARH,RAIPUR,"[""RAIPUR""]",22,410
492015,CHHATTISGARH,RAIPUR,"[""MANA CAMP"",""NA""]",22,410
492099,CHHATTISGARH,RAIPUR,"[""DHARSIWA"",""RAIPUR""]",22,410
492101,CHHATTISGARH,RAIPUR,"[""MANDI R HASOD"",""MANDIR HASOD"",""RAIPUR""]",22,410
492109,CHHATTISGARH,GARIYABAND,"[""PANDUKA"",""BINDRANAWAGARH"",""CHHURA""]",22,647
492112,CHHATTISGARH,BALODA BAZAR,"[""MAHASAMUND"",""SANKRA"",""NA"",""BASNA""]",22,646
493101,CHHATTISGARH,BALODA BAZAR,"[""SIMGA""]",22,646
493111,CHHATTISGARH,RAIPUR,"[""MANDDAR CEMENT FACTORY"",""NA""]",22,410
493113,CHHATTISGARH,BALODA BAZAR,"[""HATHBAND"",""RAIPUR"",""SIMGA""]",22,646
493114,CHHATTISGARH,RAIPUR,"[""NEORA"",""NA""]",22,410
493116,CHHATTISGARH,RAIPUR,"[""NA"",""BAIKUNTH""]",22,410
493118,CHHATTISGARH,BALODA BAZAR,"[""BHATAPARA""]",22,646
493195,CHHATTISGARH,RAIPUR,"[""HIRMI"",""RAIPUR""]",22,410
493195,CHHATTISGARH,BALODA BAZAR,"[""HIRMI"",""RAIPUR""]",22,646
493196,CHHATTISGARH,BALODA BAZAR,"[""GRASIM VIHAR RAWAN"",""SIMGA""]",22,646
493221,CHHATTISGARH,RAIPUR,"[""NA"",""BIRGAON"",""RAIPUR""]",22,410
493222,CHHATTISGARH,BALODA BAZAR,"[""BILAIGARH"",""BHATGAON""]",22,646
493225,CHHATTISGARH,RAIPUR,"[""KHARORA"",""ARANG"",""TILDA""]",22,410
493225,CHHATTISGARH,BALODA BAZAR,"[""KHARORA"",""ARANG"",""TILDA""]",22,646
493228,CHHATTISGARH,BALODA BAZAR,"[""PALLARI""]",22,646
493229,CHHATTISGARH,BALODA BAZAR,"[""WATGAN"",""RAIPUR""]",22,646
493331,CHHATTISGARH,BALODA BAZAR,"[""RAWAN"",""BALODA BAZAR""]",22,646
493332,CHHATTISGARH,BALODA BAZAR,"[""BALODA BAZAR""]",22,646
493335,CHHATTISGARH,BALODA BAZAR,"[""KASDOL""]",22,646
493338,CHHATTISGARH,BALODA BAZAR,"[""BILAIGARH""]",22,646
493344,CHHATTISGARH,BALODA BAZAR,"[""KATGI"",""KASDOL""]",22,646
493441,CHHATTISGARH,RAIPUR,"[""ARANG"",""NA""]",22,410
493445,CHHATTISGARH,MAHASAMUND,"[""MAHASAMUND""]",22,411
493448,CHHATTISGARH,MAHASAMUND,"[""GP VILLAGE BHOTHA"",""GP VILLAGE DEORI"",""GP VILLAGE HATHIBAHRA"",""GP VILLAGE OF KASKERA"",""GP VILLAGE KHATTI"",""GP VILLAGE KOMAKHAN OF MAHASA"",""GP VILLAGE OF NARRA"",""GP VILLAGE SALHEBHATA""]",22,411
493449,CHHATTISGARH,MAHASAMUND,"[""MAHASAMUND"",""NA"",""BAGBAHRA""]",22,411
493526,CHHATTISGARH,BALODA BAZAR,"[""LAWAN"",""BALODA BAZAR""]",22,646
493551,CHHATTISGARH,MAHASAMUND,"[""PITHORA"",""KASDOL"",""MAHASAMUND"",""NA""]",22,411
493554,CHHATTISGARH,MAHASAMUND,"[""BSNA"",""BASNA"",""MAHASAMUND""]",22,411
493555,CHHATTISGARH,MAHASAMUND,"[""JAGDISHPUR"",""PITHORA""]",22,411
493558,CHHATTISGARH,MAHASAMUND,"[""SARAIPALI"",""BASNA"",""NA""]",22,411
493559,CHHATTISGARH,BALODA BAZAR,"[""SARSIWA"",""BHATGAON""]",22,646
493661,CHHATTISGARH,RAIPUR,"[""ABHANPUR""]",22,410
493661,CHHATTISGARH,DHAMTARI,"[""ABHANPUR""]",22,412
493662,CHHATTISGARH,DHAMTARI,"[""KURUD""]",22,412
493663,CHHATTISGARH,DHAMTARI,"[""KURUD""]",22,412
493770,CHHATTISGARH,DHAMTARI,"[""KURUD"",""DHAMTARI"",""NA""]",22,412
493773,CHHATTISGARH,DHAMTARI,"[""DHAMTARI""]",22,412
493776,CHHATTISGARH,DHAMTARI,"[""RUDRI"",""DHAMTARI""]",22,412
493778,CHHATTISGARH,DHAMTARI,"[""NAGRI"",""NA"",""NAGIR""]",22,412
493881,CHHATTISGARH,RAIPUR,"[""RAJIM""]",22,410
493885,CHHATTISGARH,RAIPUR,"[""RAJIM"",""PHINGESHWAR""]",22,410
493885,CHHATTISGARH,DHAMTARI,"[""RAJIM"",""PHINGESHWAR""]",22,412
493885,CHHATTISGARH,GARIYABAND,"[""RAJIM"",""PHINGESHWAR""]",22,647
493887,CHHATTISGARH,GARIYABAND,"[""GARIABAND""]",22,647
493888,CHHATTISGARH,GARIYABAND,"[""GARIABAND"",""BINDRANAWAGARH"",""NA""]",22,647
493889,CHHATTISGARH,GARIYABAND,"[""GARIABAND"",""GARIAND"",""NA""]",22,647
493890,CHHATTISGARH,GARIYABAND,"[""DEOBHOG"",""DEBHOG"",""DEOBHAG""]",22,647
493891,CHHATTISGARH,GARIYABAND,"[""GARIABAND""]",22,647
493992,CHHATTISGARH,GARIYABAND,"[""PHINGESHWAR"",""PHIGESHWAR"",""NA""]",22,647
493996,CHHATTISGARH,GARIYABAND,"[""CHHURA""]",22,647
494001,CHHATTISGARH,RAIPUR,"[""JAGDALPUR"",""NA""]",22,410
494010,CHHATTISGARH,RAIPUR,"[""JAGDALPUR""]",22,410
494111,CHHATTISGARH,RAIPUR,"[""KONTA"",""JAGDALPUR""]",22,410
494114,CHHATTISGARH,RAIPUR,"[""KONTA""]",22,410
494115,CHHATTISGARH,RAIPUR,"[""KONTA""]",22,410
494122,CHHATTISGARH,SUKMA,"[""KONTA""]",22,649
494221,CHHATTISGARH,RAIPUR,"[""JAGDALPUR""]",22,410
494222,CHHATTISGARH,RAIPUR,"[""JAGDALPUR""]",22,410
494223,CHHATTISGARH,RAIPUR,"[""JAGDALPUR""]",22,410
494224,CHHATTISGARH,KONDAGAON,"[""JAGDALPUR""]",22,648
494226,CHHATTISGARH,KONDAGAON,"[""KONDAGAON""]",22,648
494228,CHHATTISGARH,KONDAGAON,"[""KESHKAL"",""KONDAGAON""]",22,648
494228,CHHATTISGARH,NARAYANPUR,"[""KESHKAL"",""KONDAGAON""]",22,415
494229,CHHATTISGARH,KONDAGAON,"[""KESHKAL"",""KONDAGAON""]",22,648
494230,CHHATTISGARH,KONDAGAON,"[""KESHKAL""]",22,648
494331,CHHATTISGARH,RAIPUR,"[""KESHKAL""]",22,410
494333,CHHATTISGARH,RAIPUR,"[""KANKER""]",22,410
494334,CHHATTISGARH,RAIPUR,"[""KANKER""]",22,410
494335,CHHATTISGARH,RAIPUR,"[""KANKER"",""NA"",""NARHARPUR""]",22,410
494336,CHHATTISGARH,RAIPUR,"[""KANKER""]",22,410
494337,CHHATTISGARH,RAIPUR,"[""NA"",""CHARAMA""]",22,410
494347,CHHATTISGARH,RAIPUR,"[""KESHKAL""]",22,410
494441,CHHATTISGARH,DAKSHIN BASTAR DANTEWARA,"[""DANTEAWADA"",""DANTEWADA""]",22,416
494442,CHHATTISGARH,BASTAR,"[""JAGDALPUR""]",22,414
494444,CHHATTISGARH,RAIPUR,"[""BIJAPUR""]",22,410
494446,CHHATTISGARH,RAIPUR,"[""BHOPALPATNAM""]",22,410
494447,CHHATTISGARH,RAIPUR,"[""BHOPALPATNAM""]",22,410
494448,CHHATTISGARH,RAIPUR,"[""BHOPALPATNAM""]",22,410
494449,CHHATTISGARH,DAKSHIN BASTAR DANTEWARA,"[""DANTAEWADA"",""DANTEWADA""]",22,416
494450,CHHATTISGARH,BIJAPUR,"[""BIJAPUR"",""DANTEWADA"",""BHAIRAMGARH""]",22,417
494552,CHHATTISGARH,DAKSHIN BASTAR DANTEWARA,"[""DANTEWADA""]",22,416
494553,CHHATTISGARH,DAKSHIN BASTAR DANTEWARA,"[""DANTEWADA""]",22,416
494556,CHHATTISGARH,DAKSHIN BASTAR DANTEWARA,"[""DANTEWADA"",""DANTEWDA""]",22,416
494635,CHHATTISGARH,UTTAR BASTAR KANKER,"[""BHANUPRATAPPUR""]",22,413
494661,CHHATTISGARH,NARAYANPUR,"[""NARAYANPUR""]",22,415
494665,CHHATTISGARH,UTTAR BASTAR KANKER,"[""ANTAGARH""]",22,413
494669,CHHATTISGARH,UTTAR BASTAR KANKER,"[""BHAUPRATAPPUR"",""BHANUPRATAPPUR"",""BHANUPRATAPPUR4""]",22,413
494670,CHHATTISGARH,RAIPUR,"[""KANKER""]",22,410
494771,CHHATTISGARH,UTTAR BASTAR KANKER,"[""PAKHANJORE""]",22,413
494776,CHHATTISGARH,UTTAR BASTAR KANKER,"[""PAKHANJORE""]",22,413
494777,CHHATTISGARH,UTTAR BASTAR KANKER,"[""PAKHANJORE""]",22,413
495001,CHHATTISGARH,BILASPUR,"[""BILASPUR""]",22,406
495003,CHHATTISGARH,BILASPUR,"[""BILASPUR""]",22,406
495004,CHHATTISGARH,BILASPUR,"[""BILASPUR""]",22,406
495006,CHHATTISGARH,BILASPUR,"[""BILASPUR""]",22,406
495009,CHHATTISGARH,BILASPUR,"[""KONI"",""BILASPUR""]",22,406
495112,CHHATTISGARH,BILASPUR,"[""GANIYARI"",""TAKHATPUR""]",22,406
495113,CHHATTISGARH,BILASPUR,"[""KARGI ROAD""]",22,406
495113,CHHATTISGARH,MUNGELI,"[""KARGI ROAD""]",22,643
495115,CHHATTISGARH,MUNGELI,"[""LORMI""]",22,643
495115,CHHATTISGARH,BILASPUR,"[""LORMI""]",22,406
495116,CHHATTISGARH,BILASPUR,"[""KARGIROAD"",""BELGAHANA"",""BELGAHNA""]",22,406
495117,CHHATTISGARH,GAURELA-PENDRA-MARWAHI,"[""PENDRA ROAD"",""PENDRAROAD""]",22,669
495118,CHHATTISGARH,GAURELA-PENDRA-MARWAHI,"[""MARWAHI"",""PENDRA ROAD""]",22,669
495119,CHHATTISGARH,GAURELA-PENDRA-MARWAHI,"[""PENDRA"",""PENDRA ROAD""]",22,669
495119,CHHATTISGARH,KORBA,"[""PENDRA"",""PENDRA ROAD""]",22,404
495220,CHHATTISGARH,BILASPUR,"[""BILHA"",""BILASPUR"",""CHAKARBHATA CAMP""]",22,406
495222,CHHATTISGARH,BILASPUR,"[""HIRRI MINES"",""BILHA""]",22,406
495224,CHHATTISGARH,MUNGELI,"[""BILHA""]",22,643
495224,CHHATTISGARH,BILASPUR,"[""BILHA""]",22,406
495330,CHHATTISGARH,BILASPUR,"[""TAKHATPUR""]",22,406
495330,CHHATTISGARH,MUNGELI,"[""TAKHATPUR""]",22,643
495334,CHHATTISGARH,MUNGELI,"[""MUNGELI"",""NA""]",22,643
495335,CHHATTISGARH,MUNGELI,"[""PATHARIA"",""MUNGELI""]",22,643
495442,CHHATTISGARH,BILASPUR,"[""RATANPUR""]",22,406
495442,CHHATTISGARH,KORBA,"[""RATANPUR""]",22,404
495445,CHHATTISGARH,KORBA,"[""KATGHORA""]",22,404
495446,CHHATTISGARH,KORBA,"[""HARDIBAZAR"",""KORBA""]",22,404
495446,CHHATTISGARH,JANJGIR - CHAMPA,"[""HARDIBAZAR"",""KORBA""]",22,405
495446,CHHATTISGARH,BILASPUR,"[""HARDIBAZAR"",""KORBA""]",22,406
495447,CHHATTISGARH,KORBA,"[""KATGHORA"",""BANKIMONGRA""]",22,404
495448,CHHATTISGARH,KORBA,"[""MACHADOLI"",""KATGHORA""]",22,404
495449,CHHATTISGARH,KORBA,"[""PALI"",""KATGHORA""]",22,404
495449,CHHATTISGARH,BILASPUR,"[""PALI"",""KATGHORA""]",22,406
495450,CHHATTISGARH,KORBA,"[""JAMNIPALI"",""KATGHORA"",""KORBA""]",22,404
495452,CHHATTISGARH,KORBA,"[""KORBA""]",22,404
495454,CHHATTISGARH,KORBA,"[""KUSMUNDA"",""KATGHORA""]",22,404
495455,CHHATTISGARH,KORBA,"[""KORBA""]",22,404
495550,CHHATTISGARH,BILASPUR,"[""JAIRAMNAGAR"",""MASTURI""]",22,406
495551,CHHATTISGARH,BILASPUR,"[""MASTURI""]",22,406
495552,CHHATTISGARH,JANJGIR - CHAMPA,"[""NA"",""DABHARA"",""AKALTARA"",""KHAROD""]",22,405
495553,CHHATTISGARH,JANJGIR - CHAMPA,"[""NARIYARA"",""JANJGIR""]",22,405
495554,CHHATTISGARH,JANJGIR - CHAMPA,"[""PAMGARH""]",22,405
495555,CHHATTISGARH,BILASPUR,"[""BILASPUR"",""SEEPAT""]",22,406
495556,CHHATTISGARH,JANJGIR - CHAMPA,"[""KHAROD"",""PAMGARH""]",22,405
495557,CHHATTISGARH,JANJGIR - CHAMPA,"[""SEORINARAYAN""]",22,405
495559,CHHATTISGARH,JANJGIR - CHAMPA,"[""BALODA"",""NA""]",22,405
495559,CHHATTISGARH,BILASPUR,"[""BALODA"",""NA""]",22,406
495660,CHHATTISGARH,JANJGIR - CHAMPA,"[""NA"",""CHAMPA"",""BAMHNI BAZAR"",""PATHARIA""]",22,405
495661,CHHATTISGARH,JANJGIR - CHAMPA,"[""CHAMPA"",""BIRRA""]",22,405
495663,CHHATTISGARH,JANJGIR - CHAMPA,"[""GOPALNAGAR"",""MASTURI""]",22,405
495668,CHHATTISGARH,JANJGIR - CHAMPA,"[""JANJGIR"",""NA""]",22,405
495671,CHHATTISGARH,KORBA,"[""CHAMPA""]",22,404
495671,CHHATTISGARH,JANJGIR - CHAMPA,"[""CHAMPA""]",22,405
495674,CHHATTISGARH,KORBA,"[""BHAISMA"",""KORBA""]",22,404
495677,CHHATTISGARH,KORBA,"[""KORBA""]",22,404
495682,CHHATTISGARH,KORBA,"[""MANIKPUR"",""KORBA""]",22,404
495683,CHHATTISGARH,KORBA,"[""RAJGAMAR"",""KORBA""]",22,404
495684,CHHATTISGARH,KORBA,"[""BALCONAGAR"",""JANJGIR"",""MACHADOLI""]",22,404
495686,CHHATTISGARH,JANJGIR - CHAMPA,"[""BARADWAR"",""CHAMBA""]",22,405
495687,CHHATTISGARH,JANJGIR - CHAMPA,"[""SAKTI"",""BARADWAR""]",22,405
495688,CHHATTISGARH,JANJGIR - CHAMPA,"[""DABHRA""]",22,405
495689,CHHATTISGARH,JANJGIR - CHAMPA,"[""SAKTI""]",22,405
495690,CHHATTISGARH,JANJGIR - CHAMPA,"[""JAIJAIPUR"",""JANJGIR""]",22,405
495691,CHHATTISGARH,JANJGIR - CHAMPA,"[""MALKHARODA""]",22,405
495692,CHHATTISGARH,JANJGIR - CHAMPA,"[""CHANDRAPUR"",""NA"",""DABHRA""]",22,405
495695,CHHATTISGARH,JANJGIR - CHAMPA,"[""MALKHARODA"",""ADBHAR""]",22,405
496001,CHHATTISGARH,RAIGARH,"[""RAIGARH"",""NA""]",22,403
496005,CHHATTISGARH,RAIGARH,"[""RAIGARH""]",22,403
496100,CHHATTISGARH,RAIGARH,"[""NA"",""RAIGARH""]",22,403
496107,CHHATTISGARH,RAIGARH,"[""NA"",""RAIGARH"",""RAIGGARH""]",22,403
496108,CHHATTISGARH,RAIGARH,"[""TAMNAR""]",22,403
496109,CHHATTISGARH,RAIGARH,"[""GHARGHODA""]",22,403
496111,CHHATTISGARH,RAIGARH,"[""GHARGHODA"",""RAIGARH""]",22,403
496113,CHHATTISGARH,RAIGARH,"[""NA"",""RAIGARH"",""RAIGRH""]",22,403
496113,CHHATTISGARH,JASHPUR,"[""NA"",""RAIGARH"",""RAIGRH""]",22,402
496115,CHHATTISGARH,RAIGARH,"[""NA"",""RAIGARH""]",22,403
496115,CHHATTISGARH,JASHPUR,"[""NA"",""RAIGARH""]",22,402
496116,CHHATTISGARH,RAIGARH,"[""UDAIPUR (DHARAMJAIGARH)"",""DHARMAJAIGARH""]",22,403
496118,CHHATTISGARH,RAIGARH,"[""NA"",""PATHALGAON"",""PATHALGOAN""]",22,403
496118,CHHATTISGARH,JASHPUR,"[""NA"",""PATHALGAON"",""PATHALGOAN""]",22,402
496220,CHHATTISGARH,JASHPUR,"[""JASHPURNAGAR"",""NA"",""PATHALGAON""]",22,402
496220,CHHATTISGARH,RAIGARH,"[""JASHPURNAGAR"",""NA"",""PATHALGAON""]",22,403
496223,CHHATTISGARH,JASHPUR,"[""NA"",""BAGICHA"",""JASHPUR""]",22,402
496223,CHHATTISGARH,SURGUJA,"[""NA"",""BAGICHA"",""JASHPUR""]",22,401
496224,CHHATTISGARH,JASHPUR,"[""BAGICHA""]",22,402
496225,CHHATTISGARH,JASHPUR,"[""NA"",""KUNKURI"",""JASHPURNAGAR""]",22,402
496227,CHHATTISGARH,JASHPUR,"[""KUNKURI""]",22,402
496242,CHHATTISGARH,JASHPUR,"[""KUNKURI""]",22,402
496245,CHHATTISGARH,JASHPUR,"[""KUNKURI""]",22,402
496330,CHHATTISGARH,JASHPUR,"[""NA"",""JASHPURNAGAR""]",22,402
496331,CHHATTISGARH,JASHPUR,"[""NA"",""JASHPURNAGAR"",""JASHPUR""]",22,402
496334,CHHATTISGARH,JASHPUR,"[""KUNKURI""]",22,402
496336,CHHATTISGARH,JASHPUR,"[""NA"",""JASHPURNAGAR""]",22,402
496338,CHHATTISGARH,JASHPUR,"[""NA"",""JASHPURNAGAR""]",22,402
496440,CHHATTISGARH,RAIGARH,"[""NA"",""RAIGARH""]",22,403
496445,CHHATTISGARH,RAIGARH,"[""NA"",""SARANGARH"",""SARNAGARH""]",22,403
496450,CHHATTISGARH,RAIGARH,"[""SARANGARH"",""NA"",""SARNAGARH""]",22,403
496551,CHHATTISGARH,RAIGARH,"[""SARANGARH"",""SARAMGARH""]",22,403
496554,CHHATTISGARH,RAIGARH,"[""SARANGARH"",""NA"",""SARIA""]",22,403
496661,CHHATTISGARH,RAIGARH,"[""NA"",""RAIGARH"",""KHARSIA""]",22,403
496665,CHHATTISGARH,RAIGARH,"[""UDAIPUR (DHARAMJAIGARH)"",""NA"",""KHARSIA"",""DHARMAJAIGARH""]",22,403
